 time            vin             i(v1)          
 2.00000000e-05  6.28318529e-04 -4.26480985e-08 
 3.87920000e-01  3.23719563e+00 -1.47864638e-04 
 3.89920000e-01  3.18905606e+00 -1.45515386e-04 
 3.91920000e-01  3.14041290e+00 -1.43153697e-04 
 3.93920000e-01  3.09127383e+00 -1.40779689e-04 
 3.95920000e-01  3.04164662e+00 -1.38393505e-04 
 3.97920000e-01  2.99153910e+00 -1.35995262e-04 
 3.99920000e-01  2.94095917e+00 -1.33585097e-04 
 4.01920000e-01  2.88991484e+00 -1.31163142e-04 
 4.03920000e-01  2.83841415e+00 -1.28729510e-04 
 4.05920000e-01  2.78646525e+00 -1.26284342e-04 
 4.07920000e-01  2.73407633e+00 -1.23827766e-04 
 4.09920000e-01  2.68125566e+00 -1.21359889e-04 
 4.11920000e-01  2.62801160e+00 -1.18880837e-04 
 4.13920000e-01  2.57435254e+00 -1.16390724e-04 
 4.15920000e-01  2.52028697e+00 -1.13889703e-04 
 4.17920000e-01  2.46582341e+00 -1.11377851e-04 
 4.19920000e-01  2.41097047e+00 -1.08855299e-04 
 4.21920000e-01  2.35573680e+00 -1.06321892e-04 
 4.23920000e-01  2.30013114e+00 -1.03775813e-04 
 4.25920000e-01  2.24416227e+00 -1.01216439e-04 
 4.27920000e-01  2.18783901e+00 -9.86448223e-05 
 4.29920000e-01  2.13117027e+00 -9.60611982e-05 
 4.31920000e-01  2.07416499e+00 -9.34658291e-05 
 4.33920000e-01  2.01683218e+00 -9.08589647e-05 
 4.35920000e-01  1.95918088e+00 -8.82408615e-05 
 4.37920000e-01  1.90122021e+00 -8.56117733e-05 
 4.39920000e-01  1.84295931e+00 -8.29719724e-05 
 4.41920000e-01  1.78440739e+00 -8.03217109e-05 
 4.43920000e-01  1.72557369e+00 -7.76612536e-05 
 4.45920000e-01  1.66646751e+00 -7.49908679e-05 
 4.47920000e-01  1.60709816e+00 -7.23108175e-05 
 4.49920000e-01  1.54747504e+00 -6.96213706e-05 
 4.51920000e-01  1.48760756e+00 -6.69227961e-05 
 4.53920000e-01  1.42750516e+00 -6.42153583e-05 
 4.55920000e-01  1.36717734e+00 -6.14993311e-05 
 4.57920000e-01  1.30663364e+00 -5.87749774e-05 
 4.59920000e-01  1.24588359e+00 -5.60420809e-05 
 4.61920000e-01  1.18493681e+00 -5.33006485e-05 
 4.63920000e-01  1.12380292e+00 -5.05508673e-05 
 4.65920000e-01  1.06249156e+00 -4.77929563e-05 
 4.67920000e-01  1.00101242e+00 -4.50275042e-05 
 4.69920000e-01  9.39375212e-01 -4.22549389e-05 
 4.71920000e-01  8.77589664e-01 -3.94757063e-05 
 4.73920000e-01  8.15665535e-01 -3.66902379e-05 
 4.75920000e-01  7.53612603e-01 -3.38989739e-05 
 4.77920000e-01  6.91440667e-01 -3.11023564e-05 
 4.79920000e-01  6.29159545e-01 -2.83008297e-05 
 4.81920000e-01  5.66779071e-01 -2.54948356e-05 
 4.83920000e-01  5.04309095e-01 -2.26848133e-05 
 4.85920000e-01  4.41759484e-01 -1.98712085e-05 
 4.87920000e-01  3.79140114e-01 -1.70544664e-05 
 4.89920000e-01  3.16460873e-01 -1.42350303e-05 
 4.91920000e-01  2.53731659e-01 -1.14133484e-05 
 4.93920000e-01  1.90962378e-01 -8.58986270e-06 
 4.95920000e-01  1.28162942e-01 -5.76502027e-06 
 4.97920000e-01  6.53432671e-02 -2.93926863e-06 
 4.99920000e-01  2.51327402e-03 -1.13052001e-07 
 5.01920000e-01 -6.03171159e-02  2.71318229e-06 
 5.03920000e-01 -1.23137981e-01  5.53898802e-06 
 5.05920000e-01 -1.85939401e-01  8.36391916e-06 
 5.07920000e-01 -2.48711460e-01  1.11875293e-05 
 5.09920000e-01 -3.11444243e-01  1.40093729e-05 
 5.11920000e-01 -3.74127847e-01  1.68290045e-05 
 5.13920000e-01 -4.36752371e-01  1.96459778e-05 
 5.15920000e-01 -4.99307926e-01  2.24598500e-05 
 5.17920000e-01 -5.61784636e-01  2.52701751e-05 
 5.19920000e-01 -6.24172633e-01  2.80765114e-05 
 5.21920000e-01 -6.86462065e-01  3.08784118e-05 
 5.23920000e-01 -7.48643098e-01  3.36754358e-05 
 5.25920000e-01 -8.10705911e-01  3.64671412e-05 
 5.27920000e-01 -8.72640704e-01  3.92530914e-05 
 5.29920000e-01 -9.34437698e-01  4.20328413e-05 
 5.31920000e-01 -9.96087132e-01  4.48059553e-05 
 5.33920000e-01 -1.05757927e+00  4.75719897e-05 
 5.35920000e-01 -1.11890441e+00  5.03305184e-05 
 5.37920000e-01 -1.18005286e+00  5.30810958e-05 
 5.39920000e-01 -1.24101496e+00  5.58232898e-05 
 5.41920000e-01 -1.30178110e+00  5.85569706e-05 
 5.43920000e-01 -1.36234167e+00  6.12819992e-05 
 5.45920000e-01 -1.42268710e+00  6.39985204e-05 
 5.47920000e-01 -1.48280788e+00  6.67066474e-05 
 5.49920000e-01 -1.54269451e+00  6.94059459e-05 
 5.51920000e-01 -1.60233753e+00  7.20961389e-05 
 5.53920000e-01 -1.66172752e+00  7.47769520e-05 
 5.55920000e-01 -1.72085510e+00  7.74481256e-05 
 5.57920000e-01 -1.77971094e+00  8.01093875e-05 
 5.59920000e-01 -1.83828575e+00  8.27604821e-05 
 5.61920000e-01 -1.89657027e+00  8.54011343e-05 
 5.63920000e-01 -1.95455529e+00  8.80310887e-05 
 5.65920000e-01 -2.01223167e+00  9.06500865e-05 
 5.67920000e-01 -2.06959030e+00  9.32578634e-05 
 5.69920000e-01 -2.12662211e+00  9.58541642e-05 
 5.71920000e-01 -2.18331811e+00  9.84387365e-05 
 5.73920000e-01 -2.23966933e+00  1.01011323e-04 
 5.75920000e-01 -2.29566688e+00  1.03571682e-04 
 5.77920000e-01 -2.35130192e+00  1.06119542e-04 
 5.79920000e-01 -2.40656567e+00  1.08654669e-04 
 5.81920000e-01 -2.46144939e+00  1.11178054e-04 
 5.83920000e-01 -2.51594441e+00  1.13690774e-04 
 5.85920000e-01 -2.57004214e+00  1.16192704e-04 
